JNLNO,MERCHANTNO,PRODID,DUENO,CONTNO,IDTYPE,IDNO,IDNAME,LOANAMOUNT,LOANDATE,DUEDATE,NORMALRATES,PENALTYRATES,REPAYTYPE,CHANNELJNLNO,SendRouterJnlNo,CREATETIME,UPDATETIME,year_month
010120190524000029283301000000,20180003,LN0031,20190010061119,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,94960.89,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523161707628992030000,32138220190523161707628992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283401000000,20180003,LN0031,20190010061104,20190510000000008459,ZJ35,91640100MA76D9UA32,宁夏浩源帮车邦电子商务有限公司,36400.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523113632209992030000,32138220190523113632209992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283501000000,20180003,LN0031,20190010061093,20190510000000008459,ZJ35,91640100MA76D9UA32,宁夏浩源帮车邦电子商务有限公司,12600.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523092406543992030000,32138220190523092406543992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283601000000,20180003,LN0031,20190010061107,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,84960.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523141506580992030000,32138220190523141506580992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283701000000,20180003,LN0031,20190010061099,20190522000000008562,ZJ35,9111022810145620XE,北京天马通驰旅游客运有限公司,19525.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523101907178992030000,32138220190523101907178992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283801000000,20180003,LN0031,20190010061113,20190225000000006734,ZJ35,91370103307119110L,济南翼驰经贸有限公司,154818.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523151120597992030000,32138220190523151120597992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029283901000000,20180003,LN0031,20190010061114,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,94960.89,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523151143599992030000,32138220190523151143599992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029284001000000,20180003,LN0031,20190010061106,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,84500.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523123209211992030000,32138220190523123209211992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190524000029284101000000,20180003,LN0031,20190010061108,20190522000000008562,ZJ35,9111022810145620XE,北京天马通驰旅游客运有限公司,12570.0,2019-05-23,2019-11-19,5.65,18.0,4,32138220190523143006586992030000,32138220190523143006586992030000,2019-05-24 07:00:01,2019-05-24 07:00:01,2019-05
010120190525000029341501000000,20180003,LN0031,20190010061193,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,19600.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524163853295992030000,32138220190524163853295992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029341601000000,20180003,LN0031,20190010061139,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,51753.0,2019-05-24,2019-11-05,5.65,18.0,4,32138220190524103019154992030000,32138220190524103019154992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029341701000000,20180003,LN0031,20190010061146,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,5872.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524113808262992030000,32138220190524113808262992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029341901000000,20180003,LN0031,20190010061197,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,90376.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524164617297992030000,32138220190524164617297992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342001000000,20180003,LN0031,20190010061158,20190510000000008460,ZJ35,91640100MA76D9U01H,宁夏兴伟帮车邦电子商务有限公司,24400.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524144507313992030000,32138220190524144507313992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342101000000,20180003,LN0031,20190010061148,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,16915.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524132702278992030000,32138220190524132702278992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342201000000,20180003,LN0031,20190010061147,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,51000.0,2019-05-24,2019-11-05,5.65,18.0,4,32138220190524132128273992030000,32138220190524132128273992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342301000000,20180003,LN0031,20190010061163,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,778000.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524152113317992030000,32138220190524152113317992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342401000000,20180003,LN0031,20190010061161,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,362000.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524150243315992030000,32138220190524150243315992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342501000000,20180003,LN0031,20190010061194,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,19600.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524163910327992030000,32138220190524163910327992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342801000000,20180003,LN0031,20190010061133,20190123000000006603,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,31486.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524094620006992030000,32138220190524094620006992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029342901000000,20180003,LN0031,20190010061152,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,485400.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524140232309992030000,32138220190524140232309992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343001000000,20180003,LN0031,20190010061182,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,14745.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524162319324992030000,32138220190524162319324992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343101000000,20180003,LN0031,20190010061141,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,346318.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524103235010992030000,32138220190524103235010992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343201000000,20180003,LN0031,20190010061143,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,94211.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524110323032992030000,32138220190524110323032992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343301000000,20180003,LN0031,20190010061131,20190510000000008459,ZJ35,91640100MA76D9UA32,宁夏浩源帮车邦电子商务有限公司,16610.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524093008148992030000,32138220190524093008148992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343401000000,20180003,LN0031,20190010061145,20190510000000008460,ZJ35,91640100MA76D9U01H,宁夏兴伟帮车邦电子商务有限公司,51200.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524113612121992030000,32138220190524113612121992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343501000000,20180003,LN0031,20190010061164,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,19904.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524152937319992030000,32138220190524152937319992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343801000000,20180003,LN0031,20190010061157,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,19904.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524143243311992030000,32138220190524143243311992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029343901000000,20180003,LN0031,20190010061173,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,90376.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524160421321992030000,32138220190524160421321992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344301000000,20180003,LN0031,20190010061130,20190215000000006640,ZJ35,91410802MA40N91F3E,焦作程尧商贸有限公司,12512.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524092850004992030000,32138220190524092850004992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344401000000,20180003,LN0031,20190010061153,20190510000000008459,ZJ35,91640100MA76D9UA32,宁夏浩源帮车邦电子商务有限公司,15100.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524141621130992030000,32138220190524141621130992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344501000000,20180003,LN0031,20190010061154,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,100083.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524141644132992030000,32138220190524141644132992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344601000000,20180003,LN0031,20190010061132,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,94960.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524093205150992030000,32138220190524093205150992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344701000000,20180003,LN0031,20190010061149,20190510000000008460,ZJ35,91640100MA76D9U01H,宁夏兴伟帮车邦电子商务有限公司,31300.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524134937307992030000,32138220190524134937307992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029344901000000,20180003,LN0031,20190010061150,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,100083.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524135218126992030000,32138220190524135218126992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345001000000,20180003,LN0031,20190010061155,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,50000.0,2019-05-24,2019-11-05,5.65,18.0,4,32138220190524142727134992030000,32138220190524142727134992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345101000000,20180003,LN0031,20190010061156,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,100083.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524143231136992030000,32138220190524143231136992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345201000000,20180003,LN0031,20190010061172,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,19800.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524160406281992030000,32138220190524160406281992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345301000000,20180003,LN0031,20190010061140,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,18900.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524103125156992030000,32138220190524103125156992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345501000000,20180003,LN0031,20190010061151,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,49614.0,2019-05-24,2019-11-05,5.65,18.0,4,32138220190524135230128992030000,32138220190524135230128992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345601000000,20180003,LN0031,20190010061162,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,37251.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524151025223992030000,32138220190524151025223992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029345901000000,20180003,LN0031,20190010061190,20190515000000008543,ZJ35,91640100MA76D9UL3C,宁夏正则帮车邦电子商务有限公司,21720.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524163759293992030000,32138220190524163759293992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346201000000,20180003,LN0031,20190010061189,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,27912.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524163527291992030000,32138220190524163527291992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346301000000,20180003,LN0031,20190010061142,20190508000000008413,ZJ35,91110105748808712J,北京胜瑞立商贸有限公司,58901.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524104913160992030000,32138220190524104913160992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346401000000,20180003,LN0031,20190010061187,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,90376.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524162737286992030000,32138220190524162737286992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346501000000,20180003,LN0031,20190010061138,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,81649.44,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524102233008992030000,32138220190524102233008992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346801000000,20180003,LN0031,20190010061137,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,94960.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524100615152992030000,32138220190524100615152992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190525000029346901000000,20180003,LN0031,20190010061144,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,425000.0,2019-05-24,2019-11-20,5.65,18.0,4,32138220190524113537260992030000,32138220190524113537260992030000,2019-05-25 07:00:01,2019-05-25 07:00:01,2019-05
010120190528000029536801000000,20180003,LN0031,20190010063036,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,179000.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527152024266992030000,32138220190527152024266992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029536901000000,20180003,LN0031,20190010063021,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,90376.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527134219121992030000,32138220190527134219121992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537001000000,20180003,LN0031,20190010063023,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,201998.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527135827126992030000,32138220190527135827126992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537101000000,20180003,LN0031,20190010063019,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,247140.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527121412117992030000,32138220190527121412117992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537201000000,20180003,LN0031,20190010063009,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,99000.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527100253009992030000,32138220190527100253009992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537301000000,20180003,LN0031,20190010063022,20190515000000008543,ZJ35,91640100MA76D9UL3C,宁夏正则帮车邦电子商务有限公司,24000.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527134243123992030000,32138220190527134243123992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537401000000,20180003,LN0031,20190010063026,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,7139.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527143823130992030000,32138220190527143823130992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537501000000,20180003,LN0031,20190010063031,20181224000000006378,ZJ35,91330105MA27WUXJ92,杭州闿丰汽车服务有限公司,85049.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527150035135992030000,32138220190527150035135992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537601000000,20180003,LN0031,20190010063000,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,90376.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527091409003992030000,32138220190527091409003992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
010120190528000029537701000000,20180003,LN0031,20190010063040,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,1017540.0,2019-05-27,2019-11-23,5.65,18.0,4,32138220190527160801270992030000,32138220190527160801270992030000,2019-05-28 07:00:01,2019-05-28 07:00:01,2019-05
